order_id,order_date,ship_date,ship_mode,customer_name,segment,country,market,region,product_id,category,sub_category,sales,quantity,discount,profit,shipping_cost,order_priority,year
IT-2011-5956746,2011-08-09,2011-08-13,Standard Class,Corey Roper,Home Office,Italy,EU,South,FUR-FU-10004604,Furniture,Furnishings,49,1,0,4.38,3.87,Medium,2011
ES-2011-3670390,2011-08-09,2011-08-12,First Class,Art Foster,Consumer,Italy,EU,South,OFF-ST-10001426,Office Supplies,Storage,61,6,0.4,7.06,3.59,Medium,2011
NI-2011-1650,2011-08-09,2011-08-15,Standard Class,Shahid Hopkins,Consumer,Nigeria,Africa,Africa,OFF-ROG-10001340,Office Supplies,Storage,42,1,0.7,-75.06,3.45,Medium,2011
RO-2011-2950,2011-08-09,2011-08-15,Standard Class,Mick Crebagga,Consumer,Romania,EMEA,EMEA,OFF-SME-10002250,Office Supplies,Labels,35,4,0,15.96,2.68,Medium,2011
CA-2011-167850,2011-08-09,2011-08-16,Standard Class,Andy Gerbode,Corporate,United States,US,South,OFF-PA-10001937,Office Supplies,Paper,16,3,0.2,5.44,1.76,Low,2011
ES-2011-2695590,2011-08-09,2011-08-15,Standard Class,Karen Seio,Corporate,United Kingdom,EU,North,OFF-LA-10004148,Office Supplies,Labels,28,3,0,12.78,1.46,Medium,2011
IN-2011-55079,2011-08-09,2011-08-12,First Class,Parhena Norris,Home Office,China,APAC,North Asia,OFF-LA-10000425,Office Supplies,Labels,23,2,0,9.3,1.11,Medium,2011
CA-2011-141901,2011-08-09,2011-08-14,Standard Class,Gene McClure,Consumer,United States,US,West,OFF-PA-10001667,Office Supplies,Paper,6,1,0,2.69,1.05,High,2011
ES-2011-5389104,2011-08-09,2011-08-13,Standard Class,Ralph Ritter,Consumer,Germany,EU,Central,OFF-BI-10003320,Office Supplies,Binders,6,1,0,2.37,0.86,High,2011
CA-2011-161249,2011-08-09,2011-08-13,Standard Class,Roger Demir,Consumer,United States,US,West,OFF-BI-10001097,Office Supplies,Binders,9,5,0.7,-6.54,0.82,Medium,2011
CA-2011-110527,2011-08-09,2011-08-16,Standard Class,Emily Ducich,Home Office,United States,US,West,OFF-LA-10000262,Office Supplies,Labels,21,8,0,9.6,0.77,Medium,2011
CA-2011-161249,2011-08-09,2011-08-13,Standard Class,Roger Demir,Consumer,United States,US,West,OFF-FA-10004838,Office Supplies,Fasteners,4,3,0.2,-0.95,0.23,Medium,2011
NI-2011-1650,2011-08-09,2011-08-15,Standard Class,Shahid Hopkins,Consumer,Nigeria,Africa,Africa,OFF-AME-10002923,Office Supplies,Envelopes,2,1,0.7,-1.8,0.12,Medium,2011
ES-2011-2257437,2011-08-10,2011-08-17,Standard Class,Becky Pak,Consumer,United Kingdom,EU,North,TEC-PH-10002759,Technology,Phones,5277,9,0.1,1758.89,454.81,Medium,2011
IV-2011-9090,2011-08-10,2011-08-14,Standard Class,Natalie Webber,Consumer,Cote dIvoire,Africa,Africa,TEC-APP-10002966,Technology,Phones,5100,8,0,1428,85.22,Medium,2011
MX-2011-106173,2011-08-10,2011-08-14,Standard Class,John Dryer,Consumer,Mexico,LATAM,North,FUR-CH-10003485,Furniture,Chairs,796,9,0.2,69.66,61.57,Medium,2011
ES-2011-1761215,2011-08-10,2011-08-12,Second Class,Alan Haines,Corporate,Italy,EU,South,TEC-PH-10001557,Technology,Phones,370,5,0.4,-0.03,53.16,High,2011
IN-2011-82547,2011-08-10,2011-08-16,Standard Class,Raymond Buch,Consumer,New Zealand,APAC,Oceania,TEC-AC-10003469,Technology,Accessories,513,2,0,251.4,26.83,Low,2011
ES-2011-1761215,2011-08-10,2011-08-12,Second Class,Alan Haines,Corporate,Italy,EU,South,OFF-SU-10004980,Office Supplies,Supplies,176,4,0,38.64,26.76,High,2011
ES-2011-1761215,2011-08-10,2011-08-12,Second Class,Alan Haines,Corporate,Italy,EU,South,OFF-AP-10002229,Office Supplies,Appliances,141,2,0,23.94,13.73,High,2011
MX-2011-146479,2011-08-10,2011-08-12,Second Class,Jasper Cacioppo,Consumer,Mexico,LATAM,North,OFF-ST-10002343,Office Supplies,Storage,194,6,0,85.32,12.08,Medium,2011
EG-2011-5220,2011-08-10,2011-08-12,Second Class,Marc Crier,Consumer,Egypt,Africa,Africa,TEC-NOK-10004278,Technology,Phones,138,1,0,28.92,11.16,Critical,2011
ES-2011-1761215,2011-08-10,2011-08-12,Second Class,Alan Haines,Corporate,Italy,EU,South,OFF-BI-10001384,Office Supplies,Binders,69,5,0,25.5,10.59,High,2011
ES-2011-2257437,2011-08-10,2011-08-17,Standard Class,Becky Pak,Consumer,United Kingdom,EU,North,OFF-AR-10004115,Office Supplies,Art,105,5,0.1,10.43,5.88,Medium,2011
TU-2011-4710,2011-08-10,2011-08-15,Standard Class,Paul MacIntyre,Consumer,Turkey,EMEA,EMEA,TEC-MEM-10000649,Technology,Accessories,73,4,0.6,-40.01,4.51,Medium,2011
IN-2011-68645,2011-08-10,2011-08-17,Standard Class,Henia Zydlo,Consumer,Malaysia,APAC,Southeast Asia,OFF-LA-10003379,Office Supplies,Labels,39,3,0,1.89,4.36,Medium,2011
PL-2011-10,2011-08-10,2011-08-13,Second Class,Neola Schneider,Consumer,Poland,EMEA,EMEA,OFF-GRE-10002561,Office Supplies,Paper,24,1,0,2.37,4.15,Critical,2011
IN-2011-68645,2011-08-10,2011-08-17,Standard Class,Henia Zydlo,Consumer,Malaysia,APAC,Southeast Asia,OFF-ST-10000016,Office Supplies,Storage,51,3,0,15.75,2.81,Medium,2011
IR-2011-7540,2011-08-10,2011-08-15,Standard Class,Angele Hood,Consumer,Iran,EMEA,EMEA,OFF-ACC-10001028,Office Supplies,Fasteners,15,1,0,2.46,2.63,High,2011
MX-2011-146479,2011-08-10,2011-08-12,Second Class,Jasper Cacioppo,Consumer,Mexico,LATAM,North,OFF-AR-10003794,Office Supplies,Art,39,2,0,15.16,1.57,Medium,2011
KZ-2011-2210,2011-08-10,2011-08-13,Second Class,Tamara Willingham,Home Office,Kazakhstan,EMEA,EMEA,OFF-JIF-10000165,Office Supplies,Envelopes,4,1,0.7,-7.99,1.45,Critical,2011
TU-2011-4710,2011-08-10,2011-08-15,Standard Class,Paul MacIntyre,Consumer,Turkey,EMEA,EMEA,OFF-AVE-10000608,Office Supplies,Binders,13,4,0.6,-5.95,1.17,Medium,2011
NI-2011-2900,2011-08-10,2011-08-14,Standard Class,Elizabeth Moffitt,Corporate,Nigeria,Africa,Africa,OFF-FEL-10002158,Office Supplies,Storage,16,2,0.7,-10.56,1.04,Medium,2011
MO-2011-4610,2011-08-11,2011-08-16,Second Class,Christine Phan,Corporate,Morocco,Africa,Africa,TEC-HEW-10003829,Technology,Copiers,1514,4,0,741.6,141.32,Medium,2011
IN-2011-49276,2011-08-11,2011-08-13,Second Class,David Smith,Corporate,China,APAC,North Asia,TEC-CO-10000794,Technology,Copiers,757,2,0,302.7,106.64,High,2011
ES-2011-5644297,2011-08-11,2011-08-13,First Class,Guy Thornton,Consumer,Italy,EU,South,OFF-AR-10003066,Office Supplies,Art,185,7,0,16.59,55.26,Critical,2011
ES-2011-5644297,2011-08-11,2011-08-13,First Class,Guy Thornton,Consumer,Italy,EU,South,OFF-BI-10000341,Office Supplies,Binders,155,3,0,27.9,42.41,Critical,2011
RO-2011-5170,2011-08-11,2011-08-15,Standard Class,Phillip Breyer,Corporate,Romania,EMEA,EMEA,TEC-APP-10003588,Technology,Phones,1093,8,0,98.16,42.17,Medium,2011
IN-2011-49276,2011-08-11,2011-08-13,Second Class,David Smith,Corporate,China,APAC,North Asia,OFF-BI-10002632,Office Supplies,Binders,360,7,0,97.23,34.15,High,2011
CA-2011-154641,2011-08-11,2011-08-16,Standard Class,Ken Lonsdale,Consumer,United States,US,East,OFF-ST-10004459,Office Supplies,Storage,375,1,0,18.77,27.88,Medium,2011
ID-2011-66083,2011-08-11,2011-08-14,Second Class,Linda Cazamias,Corporate,Australia,APAC,Oceania,FUR-CH-10002224,Furniture,Chairs,478,4,0.1,-31.91,25.92,Medium,2011
MX-2011-161151,2011-08-11,2011-08-15,Standard Class,Kunst Miller,Consumer,El Salvador,LATAM,Central,TEC-PH-10000990,Technology,Phones,304,3,0,91.08,18.93,Medium,2011
IN-2011-60322,2011-08-11,2011-08-16,Second Class,Mike Vittorini,Consumer,China,APAC,North Asia,FUR-CH-10002940,Furniture,Chairs,139,2,0,15.3,17.53,Medium,2011
ES-2011-5539778,2011-08-11,2011-08-13,First Class,Denny Ordway,Consumer,Germany,EU,Central,OFF-AR-10000799,Office Supplies,Art,64,4,0,2.52,17.09,High,2011
IN-2011-82246,2011-08-11,2011-08-13,First Class,Tom Prescott,Consumer,New Zealand,APAC,Oceania,OFF-PA-10004498,Office Supplies,Paper,68,4,0,23.16,15.64,High,2011
MZ-2011-6430,2011-08-11,2011-08-15,Standard Class,Jack Lebron,Consumer,Mozambique,Africa,Africa,OFF-BOS-10002558,Office Supplies,Art,121,4,0,19.32,14.96,High,2011
CA-2011-1690,2011-08-11,2011-08-11,Same Day,Erin Mull,Consumer,Canada,Canada,Canada,OFF-WIL-10002153,Office Supplies,Binders,110,4,0,30.72,14.3,Medium,2011
IN-2011-60322,2011-08-11,2011-08-16,Second Class,Mike Vittorini,Consumer,China,APAC,North Asia,TEC-MA-10000776,Technology,Machines,157,3,0,39.15,13.73,Medium,2011
MX-2011-157000,2011-08-11,2011-08-16,Second Class,Katherine Hughes,Consumer,Brazil,LATAM,South,TEC-AC-10001754,Technology,Accessories,225,3,0,92.16,12.85,Medium,2011
MX-2011-157000,2011-08-11,2011-08-16,Second Class,Katherine Hughes,Consumer,Brazil,LATAM,South,TEC-AC-10001055,Technology,Accessories,268,7,0,0,12.69,Medium,2011
IN-2011-49276,2011-08-11,2011-08-13,Second Class,David Smith,Corporate,China,APAC,North Asia,OFF-SU-10004814,Office Supplies,Supplies,95,2,0,31.44,12.44,High,2011
NI-2011-6390,2011-08-11,2011-08-14,First Class,Alan Haines,Corporate,Nigeria,Africa,Africa,OFF-SAN-10000874,Office Supplies,Art,46,6,0.7,-54.31,9.48,Medium,2011
ES-2011-2969148,2011-08-11,2011-08-16,Standard Class,Janet Martin,Consumer,Italy,EU,South,OFF-AP-10002568,Office Supplies,Appliances,114,2,0,34.14,7.54,Medium,2011
IN-2011-22368,2011-08-11,2011-08-18,Standard Class,Janet Martin,Consumer,India,APAC,Central Asia,OFF-LA-10003141,Office Supplies,Labels,57,5,0,28.35,6.66,Low,2011
ES-2011-2969148,2011-08-11,2011-08-16,Standard Class,Janet Martin,Consumer,Italy,EU,South,OFF-ST-10003956,Office Supplies,Storage,111,3,0.4,-61.18,5.82,Medium,2011
ES-2011-2969148,2011-08-11,2011-08-16,Standard Class,Janet Martin,Consumer,Italy,EU,South,OFF-AR-10003658,Office Supplies,Art,118,4,0,0,5.63,Medium,2011
NI-2011-3310,2011-08-11,2011-08-14,First Class,Ritsa Hightower,Consumer,Nigeria,Africa,Africa,OFF-HON-10000934,Office Supplies,Labels,13,4,0.7,-22.61,4.43,Critical,2011
RO-2011-5170,2011-08-11,2011-08-15,Standard Class,Phillip Breyer,Corporate,Romania,EMEA,EMEA,OFF-FIS-10000063,Office Supplies,Supplies,37,1,0,16.71,3.39,Medium,2011
RO-2011-5170,2011-08-11,2011-08-15,Standard Class,Phillip Breyer,Corporate,Romania,EMEA,EMEA,OFF-BOS-10001348,Office Supplies,Art,32,1,0,16.05,2.94,Medium,2011
ES-2011-5579266,2011-08-11,2011-08-16,Second Class,Paul Knutson,Home Office,Germany,EU,Central,OFF-ST-10001818,Office Supplies,Storage,44,1,0.1,1.45,2.88,Medium,2011
CA-2011-1690,2011-08-11,2011-08-11,Same Day,Erin Mull,Consumer,Canada,Canada,Canada,OFF-CAR-10004408,Office Supplies,Binders,29,1,0,12.96,2.42,Medium,2011
ES-2011-5004766,2011-08-11,2011-08-16,Second Class,Philip Brown,Consumer,France,EU,Central,OFF-BI-10001253,Office Supplies,Binders,27,2,0,8.16,2.32,Medium,2011
ES-2011-2969148,2011-08-11,2011-08-16,Standard Class,Janet Martin,Consumer,Italy,EU,South,TEC-MA-10003326,Technology,Machines,48,2,0.4,-20.06,2.3,Medium,2011
NI-2011-3310,2011-08-11,2011-08-14,First Class,Ritsa Hightower,Consumer,Nigeria,Africa,Africa,OFF-BIN-10003327,Office Supplies,Art,7,1,0.7,-12.3,2.07,Critical,2011
KE-2011-2920,2011-08-11,2011-08-13,First Class,Andy Reiter,Consumer,Kenya,Africa,Africa,FUR-RUB-10002021,Furniture,Furnishings,95,6,0,37.98,1.91,Medium,2011
CA-2011-127012,2011-08-11,2011-08-15,Standard Class,Greg Matthias,Consumer,United States,US,West,OFF-FA-10004854,Office Supplies,Fasteners,23,2,0,10.79,1.84,Medium,2011
CA-2011-127012,2011-08-11,2011-08-15,Standard Class,Greg Matthias,Consumer,United States,US,West,OFF-AR-10003903,Office Supplies,Art,41,1,0,10.65,1.25,Medium,2011
MX-2011-157000,2011-08-11,2011-08-16,Second Class,Katherine Hughes,Consumer,Brazil,LATAM,South,OFF-EN-10003559,Office Supplies,Envelopes,16,2,0,7.04,1.23,Medium,2011
RO-2011-5170,2011-08-11,2011-08-15,Standard Class,Phillip Breyer,Corporate,Romania,EMEA,EMEA,OFF-TEN-10003211,Office Supplies,Storage,16,1,0,7.14,1.08,Medium,2011
CA-2011-127012,2011-08-11,2011-08-15,Standard Class,Greg Matthias,Consumer,United States,US,West,FUR-FU-10003691,Furniture,Furnishings,12,1,0,5.43,1.05,Medium,2011
ES-2011-2969148,2011-08-11,2011-08-16,Standard Class,Janet Martin,Consumer,Italy,EU,South,OFF-LA-10002733,Office Supplies,Labels,32,4,0,4.44,1.04,Medium,2011
IN-2011-49276,2011-08-11,2011-08-13,Second Class,David Smith,Corporate,China,APAC,North Asia,OFF-BI-10002708,Office Supplies,Binders,15,1,0,3.36,0.96,High,2011
IN-2011-22368,2011-08-11,2011-08-18,Standard Class,Janet Martin,Consumer,India,APAC,Central Asia,OFF-LA-10004114,Office Supplies,Labels,9,1,0,2.58,0.71,Low,2011
ID-2011-59055,2011-08-12,2011-08-15,Second Class,Clay Rozendal,Home Office,Vietnam,APAC,Southeast Asia,TEC-CO-10000666,Technology,Copiers,1161,7,0.37,-147.52,205.96,High,2011
ID-2011-74539,2011-08-12,2011-08-18,Standard Class,Thomas Boland,Corporate,Indonesia,APAC,Southeast Asia,TEC-CO-10001501,Technology,Copiers,1068,6,0.07,91.72,145.08,Low,2011
CA-2011-109897,2011-08-12,2011-08-16,Standard Class,Ben Wallace,Consumer,United States,US,West,TEC-PH-10003691,Technology,Phones,806,8,0.2,50.4,94.31,High,2011
ES-2011-2087720,2011-08-12,2011-08-19,Standard Class,Christy Brittain,Consumer,United Kingdom,EU,North,TEC-MA-10002931,Technology,Machines,597,5,0,184.95,59.47,Medium,2011
CA-2011-153927,2011-08-12,2011-08-13,First Class,Lauren Leatherbury,Consumer,United States,US,South,TEC-AC-10000023,Technology,Accessories,273,13,0,98.14,57.56,Critical,2011
IN-2011-25035,2011-08-12,2011-08-14,First Class,Skye Norling,Home Office,India,APAC,Central Asia,TEC-AC-10000284,Technology,Accessories,252,6,0,72.9,43.1,Critical,2011
CG-2011-8680,2011-08-12,2011-08-14,First Class,Jonathan Doherty,Corporate,Democratic Republic of the Congo,Africa,Africa,OFF-GRE-10004604,Office Supplies,Paper,105,2,0,18.9,41.86,Critical,2011
ID-2011-74539,2011-08-12,2011-08-18,Standard Class,Thomas Boland,Corporate,Indonesia,APAC,Southeast Asia,TEC-PH-10002154,Technology,Phones,298,4,0.17,25.02,39.6,Low,2011
MX-2011-120929,2011-08-12,2011-08-14,Second Class,Toby Gnade,Consumer,Brazil,LATAM,South,FUR-CH-10001270,Furniture,Chairs,618,7,0,253.4,33.14,Medium,2011
ID-2011-74539,2011-08-12,2011-08-18,Standard Class,Thomas Boland,Corporate,Indonesia,APAC,Southeast Asia,TEC-PH-10001921,Technology,Phones,227,2,0.17,-16.41,28.83,Low,2011
CA-2011-109302,2011-08-12,2011-08-16,Standard Class,Charles Sheldon,Corporate,United States,US,East,OFF-BI-10002854,Office Supplies,Binders,196,7,0,98.11,24.81,High,2011
CA-2011-156244,2011-08-12,2011-08-16,Standard Class,Duane Huffman,Home Office,United States,US,South,OFF-AP-10002403,Office Supplies,Appliances,211,6,0.2,15.84,22.1,High,2011
ES-2011-4606457,2011-08-12,2011-08-15,First Class,Ross DeVincentis,Home Office,Spain,EU,South,OFF-AR-10001002,Office Supplies,Art,100,2,0,32.94,21.03,High,2011
MX-2011-122595,2011-08-12,2011-08-14,First Class,Elizabeth Moffitt,Corporate,El Salvador,LATAM,Central,OFF-PA-10002966,Office Supplies,Paper,290,9,0,52.02,20.18,Medium,2011
ID-2011-50494,2011-08-12,2011-08-16,Standard Class,Matthew Grinstein,Home Office,Australia,APAC,Oceania,FUR-BO-10001934,Furniture,Bookcases,327,1,0.1,-7.28,19.41,Medium,2011
IN-2011-25035,2011-08-12,2011-08-14,First Class,Skye Norling,Home Office,India,APAC,Central Asia,TEC-MA-10002039,Technology,Machines,101,2,0,14.04,16.03,Critical,2011
ES-2011-5827080,2011-08-12,2011-08-15,First Class,Jeremy Pistek,Consumer,United Kingdom,EU,North,OFF-AR-10002116,Office Supplies,Art,42,3,0.1,10.64,15.67,Critical,2011
CA-2011-156244,2011-08-12,2011-08-16,Standard Class,Duane Huffman,Home Office,United States,US,South,TEC-AC-10002473,Technology,Accessories,159,7,0.2,41.72,14,High,2011
CA-2011-109897,2011-08-12,2011-08-16,Standard Class,Ben Wallace,Consumer,United States,US,West,FUR-FU-10002878,Furniture,Furnishings,85,3,0,31.61,12.88,High,2011
PL-2011-1120,2011-08-12,2011-08-13,First Class,Katherine Murray,Home Office,Poland,EMEA,EMEA,OFF-GRE-10004796,Office Supplies,Paper,187,6,0,42.84,12.36,High,2011
ES-2011-3856710,2011-08-12,2011-08-16,Standard Class,Seth Vernon,Consumer,Spain,EU,South,OFF-BI-10000081,Office Supplies,Binders,59,7,0,21.63,11.32,High,2011
ES-2011-2087720,2011-08-12,2011-08-19,Standard Class,Christy Brittain,Consumer,United Kingdom,EU,North,FUR-BO-10004914,Furniture,Bookcases,143,1,0,31.53,11.25,Medium,2011
BO-2011-470,2011-08-12,2011-08-14,Second Class,Sonia Sunley,Consumer,Belarus,EMEA,EMEA,OFF-KLE-10001699,Office Supplies,Supplies,29,1,0,3.42,11.15,Critical,2011
TU-2011-1580,2011-08-12,2011-08-16,Standard Class,Nicole Brennan,Corporate,Turkey,EMEA,EMEA,TEC-PAN-10002756,Technology,Machines,69,1,0.6,-37.91,10.88,High,2011
IN-2011-21983,2011-08-12,2011-08-16,Standard Class,Clay Rozendal,Home Office,India,APAC,Central Asia,FUR-FU-10002525,Furniture,Furnishings,128,3,0,59.94,8.83,Medium,2011
PL-2011-1120,2011-08-12,2011-08-13,First Class,Katherine Murray,Home Office,Poland,EMEA,EMEA,OFF-KLE-10000050,Office Supplies,Supplies,41,1,0,11.16,8.67,High,2011
TU-2011-1580,2011-08-12,2011-08-16,Standard Class,Nicole Brennan,Corporate,Turkey,EMEA,EMEA,FUR-HON-10001558,Furniture,Chairs,64,1,0.6,-51.61,7.98,High,2011
IT-2011-4318512,2011-08-12,2011-08-18,Standard Class,Shirley Daniels,Home Office,Italy,EU,South,OFF-ST-10004550,Office Supplies,Storage,61,4,0.4,-14.35,7.35,Low,2011
ES-2011-2087720,2011-08-12,2011-08-19,Standard Class,Christy Brittain,Consumer,United Kingdom,EU,North,TEC-PH-10001432,Technology,Phones,584,4,0,262.68,6.58,Medium,2011
CA-2011-156244,2011-08-12,2011-08-16,Standard Class,Duane Huffman,Home Office,United States,US,South,OFF-AR-10004344,Office Supplies,Art,48,5,0.2,4.2,6.5,High,2011
BO-2011-470,2011-08-12,2011-08-14,Second Class,Sonia Sunley,Consumer,Belarus,EMEA,EMEA,OFF-STO-10004363,Office Supplies,Fasteners,27,2,0,13.02,6.34,Critical,2011
ID-2011-74539,2011-08-12,2011-08-18,Standard Class,Thomas Boland,Corporate,Indonesia,APAC,Southeast Asia,TEC-AC-10003776,Technology,Accessories,69,3,0.47,-39.11,4.94,Low,2011
IN-2011-54155,2011-08-12,2011-08-16,Standard Class,Matt Abelman,Home Office,Indonesia,APAC,Southeast Asia,TEC-MA-10002471,Technology,Machines,135,2,0.17,53.49,3.27,Medium,2011
KE-2011-5030,2011-08-12,2011-08-17,Standard Class,Michelle Arnett,Home Office,Kenya,Africa,Africa,OFF-SAN-10002323,Office Supplies,Art,47,1,0,21.96,3.2,Medium,2011
CA-2011-153927,2011-08-12,2011-08-13,First Class,Lauren Leatherbury,Consumer,United States,US,South,OFF-BI-10000138,Office Supplies,Binders,14,3,0,6.74,3.17,Critical,2011
CG-2011-8680,2011-08-12,2011-08-14,First Class,Jonathan Doherty,Corporate,Democratic Republic of the Congo,Africa,Africa,OFF-AVE-10003465,Office Supplies,Binders,13,1,0,5.01,2.88,Critical,2011
ES-2011-2087720,2011-08-12,2011-08-19,Standard Class,Christy Brittain,Consumer,United Kingdom,EU,North,OFF-EN-10003737,Office Supplies,Envelopes,190,4,0,68.28,2.87,Medium,2011
ES-2011-1886093,2011-08-12,2011-08-17,Standard Class,Maya Herman,Corporate,Austria,EU,Central,OFF-AR-10000316,Office Supplies,Art,50,5,0,24.6,2.84,Medium,2011
PL-2011-1120,2011-08-12,2011-08-13,First Class,Katherine Murray,Home Office,Poland,EMEA,EMEA,OFF-CAR-10000150,Office Supplies,Binders,13,1,0,0.39,2.39,High,2011
CA-2011-156244,2011-08-12,2011-08-16,Standard Class,Duane Huffman,Home Office,United States,US,South,OFF-PA-10000295,Office Supplies,Paper,31,6,0.2,10.89,1.27,High,2011
RO-2011-2180,2011-08-12,2011-08-17,Standard Class,Lena Cacioppo,Consumer,Romania,EMEA,EMEA,OFF-STO-10004910,Office Supplies,Fasteners,19,1,0,8.94,1.08,Medium,2011
ID-2011-50494,2011-08-12,2011-08-16,Standard Class,Matthew Grinstein,Home Office,Australia,APAC,Oceania,OFF-FA-10004527,Office Supplies,Fasteners,24,2,0.1,2.14,0.97,Medium,2011
CA-2011-156244,2011-08-12,2011-08-16,Standard Class,Duane Huffman,Home Office,United States,US,South,OFF-SU-10000432,Office Supplies,Supplies,6,2,0.2,-1.04,0.9,High,2011
CA-2011-156244,2011-08-12,2011-08-16,Standard Class,Duane Huffman,Home Office,United States,US,South,OFF-LA-10000443,Office Supplies,Labels,3,1,0.2,1,0.35,High,2011
IN-2011-70570,2011-08-13,2011-08-18,Second Class,Deirdre Greer,Corporate,China,APAC,North Asia,FUR-TA-10000665,Furniture,Tables,1038,3,0.3,-311.6,154.1,Medium,2011
ID-2011-33295,2011-08-13,2011-08-17,Standard Class,Cindy Chapman,Consumer,Philippines,APAC,Southeast Asia,FUR-CH-10003097,Furniture,Chairs,769,8,0.25,-20.7,74.71,High,2011
IN-2011-70570,2011-08-13,2011-08-18,Second Class,Deirdre Greer,Corporate,China,APAC,North Asia,OFF-BI-10002562,Office Supplies,Binders,265,5,0,108.45,27.53,Medium,2011
AG-2011-3090,2011-08-13,2011-08-17,Standard Class,Alan Hwang,Consumer,Algeria,Africa,Africa,TEC-CIS-10000436,Technology,Phones,277,2,0,11.04,20.15,Medium,2011
IN-2011-70570,2011-08-13,2011-08-18,Second Class,Deirdre Greer,Corporate,China,APAC,North Asia,OFF-AR-10002747,Office Supplies,Art,165,3,0,65.88,11.97,Medium,2011
IN-2011-70570,2011-08-13,2011-08-18,Second Class,Deirdre Greer,Corporate,China,APAC,North Asia,OFF-ST-10001214,Office Supplies,Storage,79,7,0,38.43,8.48,Medium,2011
AG-2011-60,2011-08-13,2011-08-18,Second Class,Ted Trevino,Consumer,Algeria,Africa,Africa,OFF-STO-10000007,Office Supplies,Fasteners,10,1,0,4.26,0.74,Medium,2011
ES-2011-4942506,2011-08-15,2011-08-17,Second Class,Evan Henry,Consumer,Germany,EU,Central,FUR-CH-10001237,Furniture,Chairs,1306,9,0.1,260.98,158.54,High,2011
IN-2011-28906,2011-08-15,2011-08-17,First Class,Kristen Hastings,Corporate,Australia,APAC,Oceania,FUR-CH-10000430,Furniture,Chairs,453,3,0.1,146.09,136.79,High,2011
ES-2011-2302372,2011-08-15,2011-08-15,Same Day,Jill Fjeld,Consumer,United Kingdom,EU,North,OFF-BI-10004195,Office Supplies,Binders,339,7,0,101.64,87.72,Critical,2011
